# lon lat thick
-5.164399999999999835e+01 -2.569500000000000028e+01 2.000000000000000000e+02
-4.942999999999999972e+01 -2.580600000000000094e+01 1.970000000000000000e+02
-4.721200000000000330e+01 -2.588700000000000045e+01 1.900000000000000000e+02
-4.499300000000000210e+01 -2.593700000000000117e+01 1.850000000000000000e+02
-4.277100000000000080e+01 -2.595799999999999841e+01 1.800000000000000000e+02
-4.054999999999999716e+01 -2.594800000000000040e+01 1.760000000000000000e+02
-3.832999999999999829e+01 -2.590800000000000125e+01 1.770000000000000000e+02
-3.611099999999999710e+01 -2.583800000000000097e+01 1.770000000000000000e+02
-3.389600000000000080e+01 -2.573799999999999955e+01 1.520000000000000000e+02
-3.168499999999999872e+01 -2.560800000000000054e+01 1.290000000000000000e+02
-7.085800000000000409e+01 -2.144099999999999895e+01 1.100000000000000000e+02
-6.874200000000000443e+01 -2.180000000000000071e+01 1.320000000000000000e+02
-6.661599999999999966e+01 -2.213299999999999912e+01 1.380000000000000000e+02
-6.448000000000000398e+01 -2.244000000000000128e+01 1.550000000000000000e+02
-6.233599999999999852e+01 -2.271999999999999886e+01 1.610000000000000000e+02
-6.018299999999999983e+01 -2.297299999999999898e+01 1.410000000000000000e+02
-5.802300000000000324e+01 -2.319699999999999918e+01 1.370000000000000000e+02
-5.585699999999999932e+01 -2.339300000000000068e+01 1.520000000000000000e+02
-5.368399999999999750e+01 -2.356099999999999994e+01 1.800000000000000000e+02
-5.150699999999999790e+01 -2.369900000000000162e+01 1.990000000000000000e+02
-4.932500000000000284e+01 -2.380799999999999983e+01 2.000000000000000000e+02
-4.714000000000000057e+01 -2.388800000000000168e+01 1.890000000000000000e+02
-4.495400000000000063e+01 -2.393799999999999883e+01 1.830000000000000000e+02
-4.276599999999999824e+01 -2.395799999999999841e+01 1.770000000000000000e+02
-4.057699999999999818e+01 -2.394800000000000040e+01 1.640000000000000000e+02
-7.046299999999999386e+01 -1.947500000000000142e+01 1.010000000000000000e+02
-6.837399999999999523e+01 -1.982999999999999829e+01 1.230000000000000000e+02
-6.627500000000000568e+01 -2.015899999999999892e+01 1.570000000000000000e+02
-6.416700000000000159e+01 -2.046199999999999974e+01 1.790000000000000000e+02
-6.205100000000000193e+01 -2.073799999999999955e+01 1.650000000000000000e+02
-5.992799999999999727e+01 -2.098699999999999832e+01 1.350000000000000000e+02
-5.779800000000000182e+01 -2.120799999999999841e+01 1.320000000000000000e+02
-5.566100000000000136e+01 -2.140099999999999980e+01 1.580000000000000000e+02
-5.352000000000000313e+01 -2.156599999999999895e+01 1.780000000000000000e+02
-5.137299999999999756e+01 -2.170299999999999940e+01 1.990000000000000000e+02
-4.922299999999999898e+01 -2.180999999999999872e+01 1.920000000000000000e+02
-4.707099999999999795e+01 -2.188899999999999935e+01 1.860000000000000000e+02
-4.491599999999999682e+01 -2.193799999999999883e+01 1.740000000000000000e+02
-6.801500000000000057e+01 -1.785900000000000176e+01 1.130000000000000000e+02
-6.594199999999999307e+01 -1.818400000000000105e+01 1.440000000000000000e+02
-6.386200000000000188e+01 -1.848199999999999932e+01 1.690000000000000000e+02
-6.177400000000000091e+01 -1.875499999999999901e+01 1.670000000000000000e+02
-5.967900000000000205e+01 -1.900000000000000000e+01 1.520000000000000000e+02
-5.757800000000000296e+01 -1.921900000000000119e+01 1.570000000000000000e+02
-5.547099999999999653e+01 -1.940899999999999892e+01 1.730000000000000000e+02
-5.335999999999999943e+01 -1.957199999999999918e+01 1.750000000000000000e+02
-5.124399999999999977e+01 -1.970599999999999952e+01 1.870000000000000000e+02
-4.912500000000000000e+01 -1.981200000000000117e+01 1.880000000000000000e+02
-4.700300000000000011e+01 -1.989000000000000057e+01 1.760000000000000000e+02
-4.487899999999999778e+01 -1.993799999999999883e+01 1.570000000000000000e+02
-6.561700000000000443e+01 -1.620799999999999841e+01 1.270000000000000000e+02
-6.356300000000000239e+01 -1.650300000000000011e+01 1.460000000000000000e+02
-6.150300000000000011e+01 -1.677199999999999847e+01 1.520000000000000000e+02
-5.943599999999999994e+01 -1.701399999999999935e+01 1.580000000000000000e+02
-5.736399999999999721e+01 -1.722899999999999920e+01 1.630000000000000000e+02
-5.528600000000000136e+01 -1.741700000000000159e+01 1.690000000000000000e+02
-5.320400000000000063e+01 -1.757799999999999940e+01 1.680000000000000000e+02
-5.111800000000000210e+01 -1.771000000000000085e+01 1.740000000000000000e+02
-4.902799999999999869e+01 -1.781400000000000006e+01 1.740000000000000000e+02
-4.693699999999999761e+01 -1.789099999999999824e+01 1.590000000000000000e+02
-6.529800000000000182e+01 -1.423199999999999932e+01 1.300000000000000000e+02
-6.327100000000000080e+01 -1.452299999999999969e+01 1.390000000000000000e+02
-6.123799999999999955e+01 -1.478800000000000026e+01 1.420000000000000000e+02
-5.919800000000000040e+01 -1.502699999999999925e+01 1.470000000000000000e+02
-5.715400000000000347e+01 -1.523900000000000077e+01 1.570000000000000000e+02
-5.510399999999999920e+01 -1.542500000000000071e+01 1.620000000000000000e+02
-5.305100000000000193e+01 -1.558300000000000018e+01 1.680000000000000000e+02
-6.097699999999999676e+01 -1.280400000000000027e+01 1.380000000000000000e+02
-5.896500000000000341e+01 -1.303999999999999915e+01 1.370000000000000000e+02
-5.694800000000000040e+01 -1.324900000000000055e+01 1.470000000000000000e+02
-6.933499999999999375e+01 -3.189000000000000057e+00 9.400000000000000000e+01
-6.778799999999999670e+01 -4.078999999999999737e+00 9.400000000000000000e+01
-6.622400000000000375e+01 -4.942000000000000171e+00 9.400000000000000000e+01
-6.464300000000000068e+01 -5.775999999999999801e+00 9.400000000000000000e+01
-6.304299999999999926e+01 -6.581000000000000405e+00 9.400000000000000000e+01
-4.611099999999999710e+01 -1.280000000000000071e+01 1.150000000000000000e+02
-6.832099999999999795e+01 -1.465000000000000080e+00 9.400000000000000000e+01
-6.680400000000000205e+01 -2.338000000000000078e+00 9.400000000000000000e+01
-6.526999999999999602e+01 -3.182999999999999829e+00 9.400000000000000000e+01
-6.372099999999999653e+01 -4.000000000000000000e+00 9.400000000000000000e+01
-6.215400000000000347e+01 -4.786999999999999922e+00 9.400000000000000000e+01
-6.057099999999999795e+01 -5.544999999999999929e+00 9.400000000000000000e+01
-5.897099999999999653e+01 -6.270999999999999908e+00 9.800000000000000000e+01
-4.560900000000000176e+01 -1.086100000000000065e+01 1.380000000000000000e+02
-7.023399999999999466e+01 2.048000000000000043e+00 9.400000000000000000e+01
-6.877800000000000580e+01 1.141000000000000014e+00 9.400000000000000000e+01
-6.730800000000000693e+01 2.600000000000000089e-01 9.400000000000000000e+01
-6.582099999999999795e+01 -5.949999999999999734e-01 9.400000000000000000e+01
-6.431999999999999318e+01 -1.423000000000000043e+00 9.400000000000000000e+01
-6.280299999999999727e+01 -2.221999999999999975e+00 9.600000000000000000e+01
-6.127000000000000313e+01 -2.992999999999999883e+00 1.260000000000000000e+02
-5.972099999999999653e+01 -3.733000000000000096e+00 1.250000000000000000e+02
-5.815699999999999648e+01 -4.442999999999999616e+00 1.120000000000000000e+02
-5.657699999999999818e+01 -5.121999999999999886e+00 1.310000000000000000e+02
-5.498199999999999932e+01 -5.767999999999999794e+00 1.360000000000000000e+02
-5.337199999999999989e+01 -6.381000000000000227e+00 1.410000000000000000e+02
-5.174699999999999989e+01 -6.959999999999999964e+00 1.460000000000000000e+02
-5.010799999999999699e+01 -7.503999999999999559e+00 1.540000000000000000e+02
-4.845600000000000307e+01 -8.012999999999999901e+00 1.550000000000000000e+02
-4.679099999999999682e+01 -8.486000000000000654e+00 1.480000000000000000e+02
-4.511399999999999721e+01 -8.922000000000000597e+00 1.430000000000000000e+02
-7.056999999999999318e+01 4.647999999999999687e+00 9.400000000000000000e+01
-6.915900000000000603e+01 3.734999999999999876e+00 9.400000000000000000e+01
-6.773399999999999466e+01 2.846999999999999975e+00 9.400000000000000000e+01
-6.629399999999999693e+01 1.983999999999999986e+00 9.400000000000000000e+01
-6.484000000000000341e+01 1.147000000000000020e+00 9.400000000000000000e+01
-6.337100000000000222e+01 3.380000000000000226e-01 9.400000000000000000e+01
-6.188700000000000045e+01 -4.440000000000000058e-01 1.110000000000000000e+02
-6.038799999999999812e+01 -1.197000000000000064e+00 1.550000000000000000e+02
-5.887400000000000233e+01 -1.921000000000000041e+00 1.610000000000000000e+02
-5.734599999999999653e+01 -2.613999999999999879e+00 1.400000000000000000e+02
-5.580299999999999727e+01 -3.277000000000000135e+00 1.340000000000000000e+02
-5.424499999999999744e+01 -3.907000000000000028e+00 1.260000000000000000e+02
-5.267399999999999949e+01 -4.504999999999999893e+00 1.300000000000000000e+02
-5.108899999999999864e+01 -5.070000000000000284e+00 1.550000000000000000e+02
-4.949099999999999966e+01 -5.600999999999999979e+00 1.740000000000000000e+02
-4.788000000000000256e+01 -6.097000000000000419e+00 1.760000000000000000e+02
-4.625800000000000267e+01 -6.557000000000000384e+00 1.490000000000000000e+02
-4.462299999999999756e+01 -6.982000000000000206e+00 1.410000000000000000e+02
-7.218099999999999739e+01 8.173999999999999488e+00 9.400000000000000000e+01
-7.082699999999999818e+01 7.232999999999999652e+00 9.400000000000000000e+01
-6.945999999999999375e+01 6.315999999999999837e+00 9.400000000000000000e+01
-6.807999999999999829e+01 5.421999999999999709e+00 9.400000000000000000e+01
-6.668600000000000705e+01 4.551999999999999602e+00 9.400000000000000000e+01
-6.527899999999999636e+01 3.708000000000000185e+00 9.400000000000000000e+01
-6.385699999999999932e+01 2.890000000000000124e+00 9.400000000000000000e+01
-6.242099999999999937e+01 2.097999999999999865e+00 9.400000000000000000e+01
-6.097099999999999653e+01 1.334000000000000075e+00 1.040000000000000000e+02
-5.950699999999999790e+01 5.989999999999999769e-01 1.490000000000000000e+02
-5.802900000000000347e+01 -1.079999999999999988e-01 1.750000000000000000e+02
-5.653699999999999903e+01 -7.850000000000000311e-01 1.760000000000000000e+02
-5.503199999999999648e+01 -1.431000000000000050e+00 1.740000000000000000e+02
-5.351200000000000045e+01 -2.045999999999999819e+00 1.670000000000000000e+02
-5.197999999999999687e+01 -2.629000000000000004e+00 1.630000000000000000e+02
-5.043500000000000227e+01 -3.178999999999999826e+00 1.740000000000000000e+02
-4.887800000000000011e+01 -3.696000000000000174e+00 1.880000000000000000e+02
-4.730799999999999983e+01 -4.179000000000000270e+00 1.930000000000000000e+02
-4.572800000000000153e+01 -4.628000000000000114e+00 1.680000000000000000e+02
-4.413700000000000045e+01 -5.041000000000000369e+00 1.460000000000000000e+02
-4.253600000000000136e+01 -5.418999999999999595e+00 1.460000000000000000e+02
-4.092600000000000193e+01 -5.759999999999999787e+00 1.480000000000000000e+02
-7.231100000000000705e+01 1.074300000000000033e+01 9.400000000000000000e+01
-7.100100000000000477e+01 9.800000000000000711e+00 9.400000000000000000e+01
-6.967900000000000205e+01 8.878999999999999559e+00 9.400000000000000000e+01
-6.834399999999999409e+01 7.980999999999999872e+00 9.400000000000000000e+01
-6.699500000000000455e+01 7.105999999999999872e+00 9.400000000000000000e+01
-6.563400000000000034e+01 6.256000000000000227e+00 9.400000000000000000e+01
-6.425900000000000034e+01 5.431000000000000050e+00 9.400000000000000000e+01
-6.287100000000000222e+01 4.631000000000000227e+00 1.350000000000000000e+02
-6.146999999999999886e+01 3.858000000000000096e+00 1.360000000000000000e+02
-6.005499999999999972e+01 3.112000000000000099e+00 1.020000000000000000e+02
-5.862599999999999767e+01 2.394000000000000128e+00 1.390000000000000000e+02
-5.718500000000000227e+01 1.705000000000000071e+00 1.790000000000000000e+02
-5.572999999999999687e+01 1.044999999999999929e+00 1.880000000000000000e+02
-5.426200000000000045e+01 4.149999999999999800e-01 1.980000000000000000e+02
-5.278099999999999881e+01 -1.839999999999999969e-01 1.970000000000000000e+02
-5.128799999999999670e+01 -7.520000000000000018e-01 1.890000000000000000e+02
-4.978300000000000125e+01 -1.288000000000000034e+00 1.900000000000000000e+02
-4.826700000000000301e+01 -1.792000000000000037e+00 2.090000000000000000e+02
-4.674000000000000199e+01 -2.262000000000000011e+00 2.080000000000000000e+02
-4.520199999999999818e+01 -2.697999999999999954e+00 1.990000000000000000e+02
-4.365400000000000347e+01 -3.100000000000000089e+00 1.880000000000000000e+02
-4.209700000000000131e+01 -3.467000000000000082e+00 1.730000000000000000e+02
-4.053099999999999881e+01 -3.798999999999999932e+00 1.480000000000000000e+02
-3.895799999999999841e+01 -4.094999999999999751e+00 1.480000000000000000e+02
-7.235500000000000398e+01 1.328899999999999970e+01 9.400000000000000000e+01
-7.108899999999999864e+01 1.234500000000000064e+01 9.400000000000000000e+01
-6.981100000000000705e+01 1.142200000000000060e+01 9.400000000000000000e+01
-6.851999999999999602e+01 1.052100000000000080e+01 9.400000000000000000e+01
-6.721800000000000352e+01 9.643000000000000682e+00 9.400000000000000000e+01
-6.590300000000000580e+01 8.788000000000000256e+00 9.400000000000000000e+01
-6.457500000000000284e+01 7.956999999999999851e+00 9.400000000000000000e+01
-6.323400000000000176e+01 7.152000000000000135e+00 1.560000000000000000e+02
-6.188100000000000023e+01 6.371000000000000441e+00 1.560000000000000000e+02
-6.051400000000000290e+01 5.616999999999999993e+00 1.230000000000000000e+02
-5.913499999999999801e+01 4.889000000000000234e+00 1.070000000000000000e+02
-5.774300000000000210e+01 4.189000000000000057e+00 1.480000000000000000e+02
-5.633800000000000097e+01 3.516999999999999904e+00 1.810000000000000000e+02
-5.492099999999999937e+01 2.874000000000000110e+00 2.000000000000000000e+02
-5.349199999999999733e+01 2.261000000000000121e+00 1.980000000000000000e+02
-5.204999999999999716e+01 1.677000000000000046e+00 1.960000000000000000e+02
-5.059700000000000131e+01 1.124000000000000110e+00 1.880000000000000000e+02
-4.913300000000000267e+01 6.029999999999999805e-01 1.960000000000000000e+02
-4.765800000000000125e+01 1.130000000000000032e-01 2.060000000000000000e+02
-4.617199999999999704e+01 -3.439999999999999725e-01 2.080000000000000000e+02
-4.467699999999999960e+01 -7.680000000000000160e-01 1.990000000000000000e+02
-4.317199999999999704e+01 -1.159000000000000030e+00 1.890000000000000000e+02
-4.165899999999999892e+01 -1.516000000000000014e+00 1.800000000000000000e+02
-4.013799999999999812e+01 -1.838000000000000078e+00 1.580000000000000000e+02
-3.860999999999999943e+01 -2.125999999999999890e+00 1.380000000000000000e+02
-3.707500000000000284e+01 -2.378000000000000114e+00 1.430000000000000000e+02
-7.108400000000000318e+01 1.486400000000000077e+01 9.400000000000000000e+01
-6.985099999999999909e+01 1.394100000000000072e+01 9.400000000000000000e+01
-6.860599999999999454e+01 1.303899999999999970e+01 9.400000000000000000e+01
-6.734999999999999432e+01 1.215900000000000070e+01 9.400000000000000000e+01
-6.608100000000000307e+01 1.130100000000000016e+01 9.400000000000000000e+01
-6.479999999999999716e+01 1.046700000000000053e+01 9.400000000000000000e+01
-6.350699999999999790e+01 9.656000000000000583e+00 1.400000000000000000e+02
-6.220100000000000051e+01 8.869999999999999218e+00 1.620000000000000000e+02
-6.088300000000000267e+01 8.108999999999999986e+00 1.390000000000000000e+02
-5.955299999999999727e+01 7.373999999999999666e+00 1.460000000000000000e+02
-5.821000000000000085e+01 6.665000000000000036e+00 1.610000000000000000e+02
-5.685499999999999687e+01 5.982999999999999652e+00 1.780000000000000000e+02
-5.548899999999999721e+01 5.328999999999999737e+00 1.940000000000000000e+02
-5.410999999999999943e+01 4.703000000000000291e+00 2.030000000000000000e+02
-5.271900000000000119e+01 4.105999999999999872e+00 2.030000000000000000e+02
-5.131799999999999784e+01 3.539000000000000146e+00 1.990000000000000000e+02
-4.990500000000000114e+01 3.000999999999999890e+00 1.920000000000000000e+02
-4.848199999999999932e+01 2.494000000000000217e+00 2.010000000000000000e+02
-4.704800000000000182e+01 2.017999999999999794e+00 1.970000000000000000e+02
-4.560499999999999687e+01 1.574000000000000066e+00 1.950000000000000000e+02
-4.415200000000000102e+01 1.161999999999999922e+00 1.910000000000000000e+02
-4.269100000000000250e+01 7.830000000000000293e-01 1.930000000000000000e+02
-4.122200000000000131e+01 4.359999999999999987e-01 1.820000000000000000e+02
-3.974499999999999744e+01 1.229999999999999982e-01 1.740000000000000000e+02
-3.826200000000000045e+01 -1.559999999999999998e-01 1.400000000000000000e+02
-3.677300000000000324e+01 -4.010000000000000231e-01 1.280000000000000000e+02
-3.527799999999999869e+01 -6.119999999999999885e-01 1.270000000000000000e+02
-3.377900000000000347e+01 -7.870000000000000329e-01 1.290000000000000000e+02
-3.227600000000000335e+01 -9.280000000000000471e-01 1.270000000000000000e+02
-6.979399999999999693e+01 1.643199999999999861e+01 9.400000000000000000e+01
-6.738599999999999568e+01 1.465000000000000036e+01 9.400000000000000000e+01
-6.616400000000000148e+01 1.379100000000000037e+01 9.400000000000000000e+01
-6.493099999999999739e+01 1.295500000000000007e+01 9.400000000000000000e+01
-6.368500000000000227e+01 1.214199999999999946e+01 1.350000000000000000e+02
-6.242799999999999727e+01 1.135200000000000031e+01 1.450000000000000000e+02
-6.115899999999999892e+01 1.058600000000000030e+01 1.610000000000000000e+02
-5.987700000000000244e+01 9.845000000000000639e+00 1.590000000000000000e+02
-5.858400000000000318e+01 9.128999999999999559e+00 1.680000000000000000e+02
-5.727900000000000347e+01 8.439000000000000057e+00 1.840000000000000000e+02
-5.596200000000000330e+01 7.775999999999999801e+00 1.910000000000000000e+02
-5.463400000000000034e+01 7.139999999999999680e+00 2.040000000000000000e+02
-5.329399999999999693e+01 6.530999999999999694e+00 2.020000000000000000e+02
-5.194400000000000261e+01 5.950999999999999623e+00 2.040000000000000000e+02
-5.058200000000000074e+01 5.399000000000000021e+00 2.030000000000000000e+02
-4.921000000000000085e+01 4.876999999999999780e+00 1.990000000000000000e+02
-4.782900000000000063e+01 4.384999999999999787e+00 1.970000000000000000e+02
-4.643699999999999761e+01 3.923000000000000043e+00 2.010000000000000000e+02
-4.503600000000000136e+01 3.491999999999999993e+00 1.950000000000000000e+02
-4.362700000000000244e+01 3.092000000000000082e+00 1.930000000000000000e+02
-4.221000000000000085e+01 2.724000000000000199e+00 1.950000000000000000e+02
-4.078499999999999659e+01 2.387999999999999901e+00 1.950000000000000000e+02
-3.935300000000000153e+01 2.084000000000000075e+00 1.850000000000000000e+02
-3.791499999999999915e+01 1.814000000000000057e+00 1.550000000000000000e+02
-3.647099999999999653e+01 1.576000000000000068e+00 1.130000000000000000e+02
-3.502199999999999847e+01 1.372000000000000108e+00 1.130000000000000000e+02
-3.356900000000000261e+01 1.201999999999999957e+00 1.220000000000000000e+02
-3.211200000000000188e+01 1.064999999999999947e+00 1.270000000000000000e+02
-3.065299999999999869e+01 9.619999999999999662e-01 1.330000000000000000e+02
-2.919200000000000017e+01 8.940000000000000169e-01 1.380000000000000000e+02
-2.772899999999999920e+01 8.599999999999999867e-01 1.450000000000000000e+02
-2.042699999999999960e+01 1.201999999999999957e+00 1.320000000000000000e+02
-6.848300000000000409e+01 1.799200000000000088e+01 9.400000000000000000e+01
-6.614700000000000557e+01 1.625499999999999901e+01 9.400000000000000000e+01
-6.496200000000000330e+01 1.541799999999999926e+01 9.400000000000000000e+01
-6.376500000000000057e+01 1.460399999999999920e+01 9.400000000000000000e+01
-6.255700000000000216e+01 1.381199999999999939e+01 9.400000000000000000e+01
-6.133599999999999852e+01 1.304299999999999926e+01 1.380000000000000000e+02
-6.010399999999999920e+01 1.229800000000000004e+01 9.700000000000000000e+01
-5.886099999999999710e+01 1.157799999999999940e+01 1.340000000000000000e+02
-5.760499999999999687e+01 1.088199999999999967e+01 1.600000000000000000e+02
-5.633899999999999864e+01 1.021100000000000030e+01 1.820000000000000000e+02
-5.506099999999999994e+01 9.567000000000000171e+00 1.860000000000000000e+02
-5.377199999999999847e+01 8.948999999999999844e+00 1.900000000000000000e+02
-5.247299999999999898e+01 8.358000000000000540e+00 1.980000000000000000e+02
-5.116299999999999670e+01 7.793999999999999595e+00 2.020000000000000000e+02
-4.984199999999999875e+01 7.259000000000000341e+00 2.070000000000000000e+02
-4.851200000000000045e+01 6.753000000000000114e+00 2.070000000000000000e+02
-4.717199999999999704e+01 6.275000000000000355e+00 2.010000000000000000e+02
-4.582300000000000040e+01 5.826999999999999957e+00 1.980000000000000000e+02
-4.446600000000000108e+01 5.408999999999999808e+00 1.950000000000000000e+02
-4.310000000000000142e+01 5.022000000000000242e+00 1.940000000000000000e+02
-4.172699999999999676e+01 4.665000000000000036e+00 1.940000000000000000e+02
-4.034599999999999653e+01 4.339000000000000412e+00 1.920000000000000000e+02
-3.895900000000000318e+01 4.044999999999999929e+00 1.950000000000000000e+02
-3.756600000000000250e+01 3.782999999999999918e+00 1.840000000000000000e+02
-3.616799999999999926e+01 3.552999999999999936e+00 1.460000000000000000e+02
-3.476500000000000057e+01 3.355999999999999872e+00 1.440000000000000000e+02
-3.335900000000000176e+01 3.190999999999999837e+00 1.540000000000000000e+02
-3.194800000000000040e+01 3.057999999999999829e+00 1.480000000000000000e+02
-3.053600000000000136e+01 2.959000000000000075e+00 1.450000000000000000e+02
-2.912099999999999866e+01 2.892999999999999794e+00 1.520000000000000000e+02
-2.770599999999999952e+01 2.859999999999999876e+00 1.590000000000000000e+02
-2.628999999999999915e+01 2.859999999999999876e+00 1.620000000000000000e+02
-2.487399999999999878e+01 2.892999999999999794e+00 1.570000000000000000e+02
-2.346000000000000085e+01 2.959000000000000075e+00 1.470000000000000000e+02
-2.204700000000000060e+01 3.057999999999999829e+00 1.390000000000000000e+02
-2.063700000000000045e+01 3.190999999999999837e+00 1.360000000000000000e+02
-1.923000000000000043e+01 3.355999999999999872e+00 1.300000000000000000e+02
-6.714900000000000091e+01 1.954200000000000159e+01 9.400000000000000000e+01
-6.602500000000000568e+01 1.868700000000000117e+01 9.400000000000000000e+01
-6.488899999999999579e+01 1.785200000000000031e+01 9.400000000000000000e+01
-6.374099999999999966e+01 1.703900000000000148e+01 9.400000000000000000e+01
-6.258200000000000074e+01 1.624699999999999989e+01 9.900000000000000000e+01
-6.141199999999999903e+01 1.547700000000000031e+01 1.010000000000000000e+02
-6.022899999999999920e+01 1.473000000000000043e+01 1.070000000000000000e+02
-5.903600000000000136e+01 1.400699999999999967e+01 1.320000000000000000e+02
-5.783100000000000307e+01 1.330700000000000038e+01 1.540000000000000000e+02
-5.661500000000000199e+01 1.263100000000000023e+01 1.790000000000000000e+02
-5.538799999999999812e+01 1.198000000000000043e+01 1.880000000000000000e+02
-5.415100000000000335e+01 1.135500000000000043e+01 1.930000000000000000e+02
-5.290200000000000102e+01 1.075600000000000023e+01 1.950000000000000000e+02
-5.164399999999999835e+01 1.018299999999999983e+01 2.010000000000000000e+02
-5.037500000000000000e+01 9.637000000000000455e+00 2.000000000000000000e+02
-4.909599999999999653e+01 9.118000000000000327e+00 2.060000000000000000e+02
-4.780799999999999983e+01 8.627000000000000668e+00 2.060000000000000000e+02
-4.651100000000000279e+01 8.164999999999999147e+00 2.040000000000000000e+02
-4.520499999999999829e+01 7.730999999999999872e+00 2.030000000000000000e+02
-4.389200000000000301e+01 7.325999999999999623e+00 2.020000000000000000e+02
-4.257000000000000028e+01 6.950999999999999623e+00 2.020000000000000000e+02
-4.124099999999999966e+01 6.605999999999999872e+00 1.970000000000000000e+02
-3.990599999999999881e+01 6.291000000000000369e+00 1.930000000000000000e+02
-3.856400000000000006e+01 6.006000000000000227e+00 1.910000000000000000e+02
-3.721699999999999875e+01 5.753000000000000114e+00 1.990000000000000000e+02
-3.586399999999999721e+01 5.530000000000000249e+00 1.940000000000000000e+02
-3.450800000000000267e+01 5.339000000000000412e+00 1.880000000000000000e+02
-3.314699999999999847e+01 5.179000000000000270e+00 1.830000000000000000e+02
-3.178399999999999892e+01 5.051999999999999602e+00 1.780000000000000000e+02
-3.041799999999999926e+01 4.956000000000000405e+00 1.660000000000000000e+02
-2.905099999999999838e+01 4.891000000000000014e+00 1.620000000000000000e+02
-2.768199999999999861e+01 4.858999999999999986e+00 1.630000000000000000e+02
-2.631299999999999883e+01 4.858999999999999986e+00 1.640000000000000000e+02
-2.494500000000000028e+01 4.891000000000000014e+00 1.590000000000000000e+02
-2.357700000000000173e+01 4.956000000000000405e+00 1.500000000000000000e+02
-2.221199999999999974e+01 5.051999999999999602e+00 1.430000000000000000e+02
-2.084799999999999898e+01 5.179999999999999716e+00 1.320000000000000000e+02
-1.948799999999999955e+01 5.339000000000000412e+00 1.220000000000000000e+02
-1.813100000000000023e+01 5.530000000000000249e+00 1.180000000000000000e+02
-6.686400000000000432e+01 2.193400000000000105e+01 9.400000000000000000e+01
-6.579000000000000625e+01 2.108299999999999841e+01 9.400000000000000000e+01
-6.470399999999999352e+01 2.025199999999999889e+01 9.400000000000000000e+01
-6.360699999999999932e+01 1.944200000000000017e+01 9.400000000000000000e+01
-6.249900000000000233e+01 1.865200000000000102e+01 1.070000000000000000e+02
-6.137899999999999778e+01 1.788299999999999912e+01 1.320000000000000000e+02
-6.024799999999999756e+01 1.713599999999999923e+01 1.490000000000000000e+02
-5.910499999999999687e+01 1.641199999999999903e+01 1.670000000000000000e+02
-5.795199999999999818e+01 1.571000000000000085e+01 1.740000000000000000e+02
-5.678699999999999903e+01 1.503200000000000003e+01 1.770000000000000000e+02
-5.561200000000000188e+01 1.437700000000000067e+01 1.860000000000000000e+02
-5.442499999999999716e+01 1.374600000000000044e+01 1.980000000000000000e+02
-5.322899999999999920e+01 1.314100000000000001e+01 1.960000000000000000e+02
-5.202199999999999847e+01 1.256000000000000050e+01 2.020000000000000000e+02
-5.080499999999999972e+01 1.200500000000000078e+01 2.070000000000000000e+02
-4.957800000000000296e+01 1.147700000000000031e+01 2.090000000000000000e+02
-4.834199999999999875e+01 1.097499999999999964e+01 2.110000000000000000e+02
-4.709700000000000131e+01 1.050000000000000000e+01 2.090000000000000000e+02
-4.584400000000000119e+01 1.005300000000000082e+01 2.050000000000000000e+02
-4.458200000000000074e+01 9.632999999999999119e+00 2.020000000000000000e+02
-4.331199999999999761e+01 9.242000000000000881e+00 1.980000000000000000e+02
-4.203499999999999659e+01 8.880000000000000782e+00 2.040000000000000000e+02
-4.075200000000000244e+01 8.545999999999999375e+00 2.010000000000000000e+02
-3.946200000000000330e+01 8.242000000000000881e+00 2.030000000000000000e+02
-3.816599999999999682e+01 7.966999999999999638e+00 1.940000000000000000e+02
-3.686399999999999721e+01 7.722000000000000419e+00 1.950000000000000000e+02
-3.555899999999999750e+01 7.506999999999999673e+00 1.950000000000000000e+02
-3.424900000000000233e+01 7.322000000000000064e+00 1.930000000000000000e+02
-3.293500000000000227e+01 7.168000000000000149e+00 1.990000000000000000e+02
-3.161899999999999977e+01 7.044999999999999929e+00 1.830000000000000000e+02
-3.030000000000000071e+01 6.951999999999999957e+00 1.760000000000000000e+02
-2.898000000000000043e+01 6.889999999999999680e+00 1.680000000000000000e+02
-2.765899999999999892e+01 6.858999999999999986e+00 1.670000000000000000e+02
-2.633699999999999974e+01 6.858999999999999986e+00 1.650000000000000000e+02
-2.501599999999999824e+01 6.889999999999999680e+00 1.590000000000000000e+02
-2.369600000000000151e+01 6.951999999999999957e+00 1.500000000000000000e+02
-2.237699999999999889e+01 7.044999999999999929e+00 1.370000000000000000e+02
-2.106099999999999994e+01 7.168000000000000149e+00 1.210000000000000000e+02
-1.974699999999999989e+01 7.322000000000000064e+00 1.120000000000000000e+02
-6.645600000000000307e+01 2.428099999999999881e+01 9.400000000000000000e+01
-6.543500000000000227e+01 2.343799999999999883e+01 9.400000000000000000e+01
-6.440200000000000102e+01 2.261299999999999955e+01 9.400000000000000000e+01
-6.335699999999999932e+01 2.180799999999999983e+01 9.400000000000000000e+01
-6.230100000000000193e+01 2.102199999999999847e+01 9.600000000000000000e+01
-6.123299999999999699e+01 2.025700000000000145e+01 1.400000000000000000e+02
-6.015400000000000347e+01 1.951200000000000045e+01 1.780000000000000000e+02
